IdMulta;IdFalta;CodigoFalta;TipoFormato;NivelGravedad;IdTiempo;Anio;Mes;MultasImpuestas;ImporteImpuesto;ReincidenciaImpuesta
51971;60;G19;Papeleta Electrónica;G;25;2024;1;1;412;0
51972;41;G11;Papeleta Electrónica;G;27;2024;3;5;2060;412
51973;181;M01;Papeleta de Tránsito;M;28;2024;4;2;10300;0
51974;181;M01;Papeleta de Tránsito;M;27;2024;3;1;5150;0
51975;207;M18;Papeleta de Tránsito;M;28;2024;4;2;1236;0
51976;22;G02;Papeleta de Tránsito;G;28;2024;4;3;1236;412
51977;184;M04;Papeleta de Tránsito;M;26;2024;2;1;5150;0
51978;73;G29;Papeleta de Tránsito;G;28;2024;4;7;2884;412
51979;61;G19;Papeleta de Tránsito;G;34;2024;10;2;824;412
51980;42;G11;Papeleta de Tránsito;G;32;2024;8;3;1236;0
51981;200;M16;Papeleta de Tránsito;M;33;2024;9;71;43878;618
51982;130;G51;Papeleta de Tránsito;G;35;2024;11;1;412;0
51983;117;G47;Papeleta Electrónica;G;26;2024;2;7;2884;0
51984;73;G29;Papeleta de Tránsito;G;32;2024;8;5;2060;0
51985;55;G16;Papeleta de Tránsito;G;25;2024;1;1;412;0
51986;49;G14;Papeleta de Tránsito;G;36;2024;12;6;2472;0
51987;94;G40;Papeleta Electrónica;G;25;2024;1;1;412;0
51988;225;M27;Papeleta de Tránsito;M;26;2024;2;1;2575;2575
51989;42;G11;Papeleta de Tránsito;G;29;2024;5;3;1236;412
51990;94;G40;Papeleta Electrónica;G;27;2024;3;3;1236;412
51991;32;G08;Papeleta de Tránsito;G;31;2024;7;1;412;0
51992;184;M04;Papeleta de Tránsito;M;27;2024;3;5;25750;10300
51993;143;G57;Papeleta de Tránsito;G;25;2024;1;1;412;0
51994;210;M20a;Papeleta Electrónica;M;25;2024;1;1;927;927
51995;179;L07;Papeleta de Tránsito;L;25;2024;1;1;206;206
51996;28;G06;Papeleta de Tránsito;G;27;2024;3;32;13184;0
51997;184;M04;Papeleta de Tránsito;M;27;2024;3;1;5150;0
51998;117;G47;Papeleta Electrónica;G;30;2024;6;11;4532;0
51999;226;M28;Papeleta de Tránsito;M;25;2024;1;2;1236;0
52000;200;M16;Papeleta de Tránsito;M;26;2024;2;7;4326;0
52001;200;M16;Papeleta de Tránsito;M;32;2024;8;1;618;0
52002;61;G19;Papeleta de Tránsito;G;27;2024;3;3;1236;824
52003;25;G04;Papeleta de Tránsito;G;32;2024;8;1;412;0
52004;61;G19;Papeleta de Tránsito;G;26;2024;2;1;412;0
52005;182;M02;Papeleta de Tránsito;M;25;2024;1;14;36050;5150
52006;170;L01;Papeleta de Tránsito;L;27;2024;3;2;412;412
52007;183;M03;Papeleta de Tránsito;M;27;2024;3;3;7725;0
52008;73;G29;Papeleta de Tránsito;G;27;2024;3;2;824;0
52009;208;M19;Papeleta de Tránsito;M;29;2024;5;2;1236;0
52010;95;G40;Papeleta de Tránsito;G;29;2024;5;1;412;0
52011;58;G18a;Papeleta de Tránsito;G;27;2024;3;3;1236;0
52012;57;G17;Papeleta de Tránsito;G;26;2024;2;3;1236;0
52013;179;L07;Papeleta de Tránsito;L;26;2024;2;1;206;206
52014;184;M04;Papeleta de Tránsito;M;28;2024;4;1;5150;0
52015;146;G58;Papeleta de Tránsito;G;25;2024;1;7;2884;412
52016;47;G13;Papeleta de Tránsito;G;29;2024;5;1;412;0
52017;73;G29;Papeleta de Tránsito;G;27;2024;3;1;412;0
52018;47;G13;Papeleta de Tránsito;G;26;2024;2;2;824;0
52019;184;M04;Papeleta de Tránsito;M;30;2024;6;6;30900;0
52020;57;G17;Papeleta de Tránsito;G;27;2024;3;1;412;0
52021;37;G10;Papeleta Electrónica;G;28;2024;4;3;1236;0
52022;22;G02;Papeleta de Tránsito;G;25;2024;1;1;412;0
52023;41;G11;Papeleta Electrónica;G;26;2024;2;1;412;0
52024;151;G61;Papeleta de Tránsito;G;32;2024;8;2;824;412
52025;73;G29;Papeleta de Tránsito;G;26;2024;2;2;824;0
52026;237;M40;Papeleta de Tránsito;M;27;2024;3;2;3202.5;0
52027;139;G56;Papeleta de Tránsito;G;30;2024;6;32;13184;8652
52028;184;M04;Papeleta de Tránsito;M;29;2024;5;1;5150;0
52029;146;G58;Papeleta de Tránsito;G;27;2024;3;1;412;0
52030;170;L01;Papeleta de Tránsito;L;30;2024;6;1;206;206
52031;73;G29;Papeleta de Tránsito;G;27;2024;3;1;412;0
52032;148;G59;Papeleta de Tránsito;G;34;2024;10;1;412;0
52033;118;G47;Papeleta de Tránsito;G;26;2024;2;4;1648;0
52034;114;G46;Papeleta de Tránsito;G;28;2024;4;1;412;0
52035;178;L06;Papeleta de Tránsito;L;25;2024;1;2;412;0
52036;200;M16;Papeleta de Tránsito;M;27;2024;3;1;618;0
52037;13;C01;Papeleta inf. y educativa peatonal-cicli./cond.VMP;L;31;2024;7;120;3090;0
52038;142;G57;Papeleta Electrónica;G;32;2024;8;1;412;0
52039;47;G13;Papeleta de Tránsito;G;26;2024;2;1;412;0
52040;207;M18;Papeleta de Tránsito;M;31;2024;7;9;5562;0
52041;97;G40;Video Papeleta;G;26;2024;2;3;1236;0
52042;120;G47;Video Papeleta;G;32;2024;8;14;5768;0
52043;139;G56;Papeleta de Tránsito;G;26;2024;2;18;7416;1648
52044;78;G31a;Papeleta de Tránsito;G;32;2024;8;38;15656;824
52045;69;G27;Papeleta de Tránsito;G;29;2024;5;3;1236;0
52046;61;G19;Papeleta de Tránsito;G;25;2024;1;1;412;0
52047;71;G28;Papeleta de Tránsito;G;25;2024;1;1;412;0
52048;73;G29;Papeleta de Tránsito;G;27;2024;3;1;412;0
52049;237;M40;Papeleta de Tránsito;M;28;2024;4;3;11742.5;0
52050;61;G19;Papeleta de Tránsito;G;31;2024;7;2;824;0
52051;237;M40;Papeleta de Tránsito;M;27;2024;3;6;11132.5;0
52052;61;G19;Papeleta de Tránsito;G;25;2024;1;1;412;0
52053;179;L07;Papeleta de Tránsito;L;32;2024;8;7;1442;824
52054;169;L01;Papeleta Electrónica;L;31;2024;7;2;412;0
52055;225;M27;Papeleta de Tránsito;M;29;2024;5;22;56650;2575
52056;41;G11;Papeleta Electrónica;G;30;2024;6;5;2060;0
52057;48;G14;Papeleta Electrónica;G;27;2024;3;1;412;0
52058;181;M01;Papeleta de Tránsito;M;29;2024;5;3;15450;0
52059;184;M04;Papeleta de Tránsito;M;26;2024;2;1;5150;0
52060;75;G30;Papeleta Electrónica;G;27;2024;3;7;2884;0
52061;179;L07;Papeleta de Tránsito;L;26;2024;2;9;1854;0
52062;95;G40;Papeleta de Tránsito;G;29;2024;5;8;3296;412
52063;92;G38;Papeleta de Tránsito;G;34;2024;10;1;412;0
52064;226;M28;Papeleta de Tránsito;M;28;2024;4;4;2472;0
52065;183;M03;Papeleta de Tránsito;M;26;2024;2;15;38625;0
52066;143;G57;Papeleta de Tránsito;G;27;2024;3;1;412;0
52067;148;G59;Papeleta de Tránsito;G;25;2024;1;1;412;0
52068;177;L05;Papeleta de Tránsito;L;25;2024;1;1;206;0
52069;124;G49;Papeleta Electrónica;G;25;2024;1;3;1236;0
52070;38;G10;Papeleta de Tránsito;G;28;2024;4;87;35844;824
52071;156;G66;Papeleta de Tránsito;G;30;2024;6;1;412;0
52072;177;L05;Papeleta de Tránsito;L;25;2024;1;1;206;0
52073;139;G56;Papeleta de Tránsito;G;28;2024;4;1;412;0
52074;182;M02;Papeleta de Tránsito;M;28;2024;4;8;20600;0
52075;48;G14;Papeleta Electrónica;G;31;2024;7;7;2884;0
52076;37;G10;Papeleta Electrónica;G;28;2024;4;1;412;0
52077;95;G40;Papeleta de Tránsito;G;31;2024;7;1;412;0
52078;49;G14;Papeleta de Tránsito;G;31;2024;7;1;412;0
52079;207;M18;Papeleta de Tránsito;M;30;2024;6;34;21012;618
52080;146;G58;Papeleta de Tránsito;G;28;2024;4;2;824;0
52081;204;M17;Papeleta de Tránsito;M;27;2024;3;25;15450;0
52082;83;G32;Video Papeleta;G;27;2024;3;1;412;0
52083;38;G10;Papeleta de Tránsito;G;31;2024;7;149;61388;20188
52084;94;G40;Papeleta Electrónica;G;32;2024;8;14;5768;0
52085;182;M02;Papeleta de Tránsito;M;28;2024;4;1;2575;0
52086;95;G40;Papeleta de Tránsito;G;26;2024;2;33;13596;0
52087;146;G58;Papeleta de Tránsito;G;29;2024;5;7;2884;0
52088;139;G56;Papeleta de Tránsito;G;31;2024;7;1;412;0
52089;207;M18;Papeleta de Tránsito;M;32;2024;8;2;1236;0
52090;207;M18;Papeleta de Tránsito;M;25;2024;1;1;618;0
52091;208;M19;Papeleta de Tránsito;M;29;2024;5;1;618;0
52092;149;G60;Papeleta de Tránsito;G;29;2024;5;6;2472;0
52093;176;L04;Papeleta de Tránsito;L;28;2024;4;1;206;0
52094;182;M02;Papeleta de Tránsito;M;28;2024;4;1;2575;0
52095;222;M24;Papeleta de Tránsito;M;33;2024;9;1;618;0
52096;207;M18;Papeleta de Tránsito;M;28;2024;4;57;35226;1236
52097;71;G28;Papeleta de Tránsito;G;30;2024;6;6;2472;412
52098;179;L07;Papeleta de Tránsito;L;27;2024;3;1;206;0
52099;117;G47;Papeleta Electrónica;G;26;2024;2;12;4944;412
52100;176;L04;Papeleta de Tránsito;L;25;2024;1;2;412;0
52101;143;G57;Papeleta de Tránsito;G;31;2024;7;15;6180;412
52102;61;G19;Papeleta de Tránsito;G;26;2024;2;2;824;0
52103;204;M17;Papeleta de Tránsito;M;28;2024;4;3;1854;0
52104;143;G57;Papeleta de Tránsito;G;31;2024;7;1;412;412
52105;52;G15;Papeleta de Tránsito;G;29;2024;5;8;3296;0
52106;200;M16;Papeleta de Tránsito;M;28;2024;4;52;32136;0
52107;22;G02;Papeleta de Tránsito;G;29;2024;5;1;412;0
52108;120;G47;Video Papeleta;G;31;2024;7;69;28428;0
52109;181;M01;Papeleta de Tránsito;M;27;2024;3;1;5150;0
52110;178;L06;Papeleta de Tránsito;L;30;2024;6;5;1030;0
52111;182;M02;Papeleta de Tránsito;M;27;2024;3;79;203425;5150
52112;139;G56;Papeleta de Tránsito;G;29;2024;5;1;412;0
52113;95;G40;Papeleta de Tránsito;G;26;2024;2;1;412;0
52114;61;G19;Papeleta de Tránsito;G;25;2024;1;1;412;0
52115;59;G18b;Papeleta de Tránsito;G;25;2024;1;2;824;0
52116;176;L04;Papeleta de Tránsito;L;29;2024;5;73;15038;1442
52117;71;G28;Papeleta de Tránsito;G;27;2024;3;2;824;412
52118;143;G57;Papeleta de Tránsito;G;28;2024;4;13;5356;412
52119;207;M18;Papeleta de Tránsito;M;26;2024;2;1;618;0
52120;146;G58;Papeleta de Tránsito;G;28;2024;4;1;412;0
52121;181;M01;Papeleta de Tránsito;M;32;2024;8;7;36050;0
52122;187;M06;Papeleta de Tránsito;M;32;2024;8;1;1236;0
52123;55;G16;Papeleta de Tránsito;G;35;2024;11;2;824;0
52124;234;M37;Papeleta de Tránsito;M;32;2024;8;2;0;0
52125;75;G30;Papeleta Electrónica;G;31;2024;7;1;412;0
52126;143;G57;Papeleta de Tránsito;G;27;2024;3;4;1648;0
52127;37;G10;Papeleta Electrónica;G;27;2024;3;12;4944;824
52128;212;M20b;Papeleta Electrónica;M;30;2024;6;1;1236;0
52129;179;L07;Papeleta de Tránsito;L;26;2024;2;1;206;0
52130;183;M03;Papeleta de Tránsito;M;27;2024;3;2;5150;0
52131;210;M20a;Papeleta Electrónica;M;30;2024;6;1;927;0
52132;183;M03;Papeleta de Tránsito;M;32;2024;8;5;12875;0
52133;118;G47;Papeleta de Tránsito;G;25;2024;1;43;17716;4120
52134;146;G58;Papeleta de Tránsito;G;29;2024;5;5;2060;0
52135;118;G47;Papeleta de Tránsito;G;29;2024;5;7;2884;0
52136;204;M17;Papeleta de Tránsito;M;30;2024;6;5;3090;0
52137;139;G56;Papeleta de Tránsito;G;25;2024;1;1;412;412
52138;178;L06;Papeleta de Tránsito;L;29;2024;5;10;2060;0
52139;38;G10;Papeleta de Tránsito;G;34;2024;10;33;13596;1648
52140;61;G19;Papeleta de Tránsito;G;25;2024;1;1;412;0
52141;142;G57;Papeleta Electrónica;G;25;2024;1;1;412;0
52142;183;M03;Papeleta de Tránsito;M;25;2024;1;10;25750;0
52143;38;G10;Papeleta de Tránsito;G;25;2024;1;2;824;412
52144;184;M04;Papeleta de Tránsito;M;27;2024;3;1;5150;0
52145;183;M03;Papeleta de Tránsito;M;26;2024;2;7;18025;0
52146;225;M27;Papeleta de Tránsito;M;32;2024;8;2;5150;0
52147;89;G35;Papeleta de Tránsito;G;32;2024;8;1;412;0
52148;182;M02;Papeleta de Tránsito;M;32;2024;8;8;20600;0
52149;178;L06;Papeleta de Tránsito;L;25;2024;1;11;2266;206
52150;225;M27;Papeleta de Tránsito;M;27;2024;3;2;5150;0
52151;226;M28;Papeleta de Tránsito;M;28;2024;4;1;618;0
52152;176;L04;Papeleta de Tránsito;L;25;2024;1;1;206;206
52153;179;L07;Papeleta de Tránsito;L;26;2024;2;2;412;0
52154;183;M03;Papeleta de Tránsito;M;28;2024;4;4;10300;0
52155;55;G16;Papeleta de Tránsito;G;31;2024;7;1;412;0
52156;49;G14;Papeleta de Tránsito;G;25;2024;1;1;412;0
52157;61;G19;Papeleta de Tránsito;G;30;2024;6;2;824;0
52158;85;G33;Papeleta de Tránsito;G;29;2024;5;1;412;0
52159;42;G11;Papeleta de Tránsito;G;25;2024;1;1;412;0
52160;73;G29;Papeleta de Tránsito;G;29;2024;5;9;3708;824
52161;146;G58;Papeleta de Tránsito;G;25;2024;1;1;412;0
52162;177;L05;Papeleta de Tránsito;L;30;2024;6;1;206;0
52163;95;G40;Papeleta de Tránsito;G;25;2024;1;1;412;0
52164;118;G47;Papeleta de Tránsito;G;25;2024;1;1;412;0
52165;208;M19;Papeleta de Tránsito;M;28;2024;4;1;618;0
52166;99;G41;Papeleta de Tránsito;G;26;2024;2;1;412;0
52167;62;G20;Papeleta de Tránsito;G;26;2024;2;30;12360;0
52168;41;G11;Papeleta Electrónica;G;27;2024;3;44;18128;0
52169;59;G18b;Papeleta de Tránsito;G;30;2024;6;1;412;0
52170;117;G47;Papeleta Electrónica;G;25;2024;1;2;824;412
52171;139;G56;Papeleta de Tránsito;G;30;2024;6;1;412;0
52172;59;G18b;Papeleta de Tránsito;G;29;2024;5;1;412;0
52173;42;G11;Papeleta de Tránsito;G;31;2024;7;64;26368;6180
52174;190;M08;Papeleta de Tránsito;M;30;2024;6;1;1236;0
52175;183;M03;Papeleta de Tránsito;M;33;2024;9;11;28325;0
52176;103;G42;Papeleta de Tránsito;G;30;2024;6;1;412;0
52177;59;G18b;Papeleta de Tránsito;G;32;2024;8;1;412;0
52178;65;G23;Papeleta de Tránsito;G;31;2024;7;1;412;0
52179;38;G10;Papeleta de Tránsito;G;28;2024;4;1;412;0
52180;207;M18;Papeleta de Tránsito;M;33;2024;9;12;7416;618
52181;81;G32;Papeleta de Tránsito;G;32;2024;8;68;28016;4120
52182;204;M17;Papeleta de Tránsito;M;27;2024;3;1;618;0
52183;207;M18;Papeleta de Tránsito;M;27;2024;3;1;618;0
52184;179;L07;Papeleta de Tránsito;L;28;2024;4;1;206;0
52185;138;G56;Papeleta Electrónica;G;28;2024;4;1;412;0
52186;41;G11;Papeleta Electrónica;G;28;2024;4;1;412;0
52187;58;G18a;Papeleta de Tránsito;G;32;2024;8;1;412;0
52188;120;G47;Video Papeleta;G;29;2024;5;41;16892;1648
52189;97;G40;Video Papeleta;G;26;2024;2;32;13184;1236
52190;148;G59;Papeleta de Tránsito;G;33;2024;9;1;412;0
52191;117;G47;Papeleta Electrónica;G;31;2024;7;553;227836;0
52192;149;G60;Papeleta de Tránsito;G;26;2024;2;2;824;0
52193;113;G46;Papeleta Electrónica;G;27;2024;3;1;412;0
52194;118;G47;Papeleta de Tránsito;G;26;2024;2;31;12772;1648
52195;204;M17;Papeleta de Tránsito;M;25;2024;1;1;618;0
52196;22;G02;Papeleta de Tránsito;G;29;2024;5;6;2472;0
52197;41;G11;Papeleta Electrónica;G;34;2024;10;315;129780;0
52198;71;G28;Papeleta de Tránsito;G;25;2024;1;4;1648;0
52199;146;G58;Papeleta de Tránsito;G;27;2024;3;1;412;0
52200;139;G56;Papeleta de Tránsito;G;34;2024;10;6;2472;824
52201;200;M16;Papeleta de Tránsito;M;32;2024;8;29;17922;0
52202;207;M18;Papeleta de Tránsito;M;31;2024;7;8;4944;0
52203;38;G10;Papeleta de Tránsito;G;29;2024;5;1;412;0
52204;176;L04;Papeleta de Tránsito;L;33;2024;9;5;1030;412
52205;217;M21;Papeleta de Tránsito;M;25;2024;1;1;618;0
52206;177;L05;Papeleta de Tránsito;L;28;2024;4;29;5974;0
52207;38;G10;Papeleta de Tránsito;G;27;2024;3;1;412;412
52208;120;G47;Video Papeleta;G;26;2024;2;2;824;0
52209;143;G57;Papeleta de Tránsito;G;28;2024;4;31;12772;0
52210;217;M21;Papeleta de Tránsito;M;34;2024;10;11;6798;0
52211;30;G07;Papeleta de Tránsito;G;32;2024;8;16;6592;0
52212;204;M17;Papeleta de Tránsito;M;30;2024;6;1;618;0
52213;142;G57;Papeleta Electrónica;G;34;2024;10;223;91876;0
52214;225;M27;Papeleta de Tránsito;M;28;2024;4;1;2575;0
52215;176;L04;Papeleta de Tránsito;L;30;2024;6;1;206;0
52216;208;M19;Papeleta de Tránsito;M;26;2024;2;22;13596;0
52217;139;G56;Papeleta de Tránsito;G;29;2024;5;3;1236;412
52218;85;G33;Papeleta de Tránsito;G;29;2024;5;5;2060;0
52219;79;G31b;Papeleta de Tránsito;G;31;2024;7;1;412;0
52220;207;M18;Papeleta de Tránsito;M;28;2024;4;1;618;0
52221;149;G60;Papeleta de Tránsito;G;26;2024;2;1;412;0
52222;139;G56;Papeleta de Tránsito;G;25;2024;1;1;412;0
52223;95;G40;Papeleta de Tránsito;G;25;2024;1;2;824;0
52224;114;G46;Papeleta de Tránsito;G;25;2024;1;1;412;0
52225;179;L07;Papeleta de Tránsito;L;33;2024;9;3;618;0
52226;85;G33;Papeleta de Tránsito;G;27;2024;3;38;15656;0
52227;117;G47;Papeleta Electrónica;G;34;2024;10;1;412;0
52228;182;M02;Papeleta de Tránsito;M;25;2024;1;7;18025;0
52229;59;G18b;Papeleta de Tránsito;G;26;2024;2;1;412;0
52230;65;G23;Papeleta de Tránsito;G;29;2024;5;1;412;0
52231;237;M40;Papeleta de Tránsito;M;25;2024;1;1;307.5;0
52232;217;M21;Papeleta de Tránsito;M;25;2024;1;6;3708;0
52233;37;G10;Papeleta Electrónica;G;27;2024;3;4;1648;0
52234;182;M02;Papeleta de Tránsito;M;28;2024;4;2;5150;0
52235;121;G48;Papeleta Electrónica;G;27;2024;3;3;1236;0
52236;208;M19;Papeleta de Tránsito;M;27;2024;3;1;618;0
52237;176;L04;Papeleta de Tránsito;L;28;2024;4;18;3708;618
52238;48;G14;Papeleta Electrónica;G;31;2024;7;2;824;0
52239;63;G21;Papeleta de Tránsito;G;29;2024;5;2;824;0
52240;184;M04;Papeleta de Tránsito;M;28;2024;4;19;97850;20600
52241;183;M03;Papeleta de Tránsito;M;27;2024;3;1;2575;0
52242;184;M04;Papeleta de Tránsito;M;28;2024;4;2;10300;0
52243;73;G29;Papeleta de Tránsito;G;25;2024;1;4;1648;0
52244;138;G56;Papeleta Electrónica;G;29;2024;5;1;412;0
52245;149;G60;Papeleta de Tránsito;G;25;2024;1;1;412;0
52246;207;M18;Papeleta de Tránsito;M;25;2024;1;1;618;0
52247;47;G13;Papeleta de Tránsito;G;30;2024;6;2;824;0
52248;85;G33;Papeleta de Tránsito;G;29;2024;5;1;412;0
52249;184;M04;Papeleta de Tránsito;M;26;2024;2;2;10300;5150
52250;28;G06;Papeleta de Tránsito;G;31;2024;7;18;7416;0
52251;185;M05;Papeleta de Tránsito;M;31;2024;7;1;2575;0
52252;207;M18;Papeleta de Tránsito;M;28;2024;4;3;1854;618
52253;38;G10;Papeleta de Tránsito;G;25;2024;1;3;1236;0
52254;207;M18;Papeleta de Tránsito;M;26;2024;2;1;618;0
52255;210;M20a;Papeleta Electrónica;M;25;2024;1;1;927;0
52256;183;M03;Papeleta de Tránsito;M;29;2024;5;1;2575;0
52257;183;M03;Papeleta de Tránsito;M;25;2024;1;1;2575;0
52258;212;M20b;Papeleta Electrónica;M;25;2024;1;3;3708;0
52259;226;M28;Papeleta de Tránsito;M;27;2024;3;13;8034;0
52260;131;G52;Papeleta de Tránsito;G;25;2024;1;1;412;0
52261;63;G21;Papeleta de Tránsito;G;29;2024;5;2;824;0
52262;181;M01;Papeleta de Tránsito;M;25;2024;1;2;10300;0
52263;184;M04;Papeleta de Tránsito;M;31;2024;7;1;5150;0
52264;30;G07;Papeleta de Tránsito;G;31;2024;7;19;7828;0
52265;32;G08;Papeleta de Tránsito;G;25;2024;1;1;412;0
52266;180;L08;Papeleta de Tránsito;L;28;2024;4;1;206;0
52267;237;M40;Papeleta de Tránsito;M;34;2024;10;138;211130;0
52268;61;G19;Papeleta de Tránsito;G;32;2024;8;115;47380;6592
52269;154;G64;Papeleta de Tránsito;G;29;2024;5;1;412;0
52270;71;G28;Papeleta de Tránsito;G;27;2024;3;1;412;0
52271;204;M17;Papeleta de Tránsito;M;26;2024;2;13;8034;0
52272;207;M18;Papeleta de Tránsito;M;33;2024;9;19;11742;1236
52273;52;G15;Papeleta de Tránsito;G;30;2024;6;4;1648;0
52274;61;G19;Papeleta de Tránsito;G;26;2024;2;1;412;0
52275;179;L07;Papeleta de Tránsito;L;31;2024;7;428;88168;34608
52276;92;G38;Papeleta de Tránsito;G;33;2024;9;1;412;0
52277;89;G35;Papeleta de Tránsito;G;31;2024;7;5;2060;0
52278;225;M27;Papeleta de Tránsito;M;26;2024;2;1;2575;0
52279;237;M40;Papeleta de Tránsito;M;25;2024;1;1;857.5;0
52280;41;G11;Papeleta Electrónica;G;27;2024;3;5;2060;0
52281;81;G32;Papeleta de Tránsito;G;26;2024;2;1;412;0
52282;97;G40;Video Papeleta;G;27;2024;3;13;5356;0
52283;118;G47;Papeleta de Tránsito;G;33;2024;9;3;1236;412
52284;71;G28;Papeleta de Tránsito;G;25;2024;1;3;1236;0
52285;182;M02;Papeleta de Tránsito;M;27;2024;3;1;2575;0
52286;60;G19;Papeleta Electrónica;G;27;2024;3;1;412;0
52287;207;M18;Papeleta de Tránsito;M;27;2024;3;129;79722;1236
52288;143;G57;Papeleta de Tránsito;G;32;2024;8;6;2472;1236
52289;42;G11;Papeleta de Tránsito;G;26;2024;2;1;412;0
52290;59;G18b;Papeleta de Tránsito;G;30;2024;6;5;2060;0
52291;22;G02;Papeleta de Tránsito;G;27;2024;3;1;412;0
52292;81;G32;Papeleta de Tránsito;G;32;2024;8;5;2060;412
52293;177;L05;Papeleta de Tránsito;L;27;2024;3;9;1854;0
52294;81;G32;Papeleta de Tránsito;G;28;2024;4;15;6180;0
52295;22;G02;Papeleta de Tránsito;G;30;2024;6;1;412;0
52296;207;M18;Papeleta de Tránsito;M;31;2024;7;1;618;0
52297;222;M24;Papeleta de Tránsito;M;28;2024;4;1;618;0
52298;120;G47;Video Papeleta;G;28;2024;4;3;1236;0
52299;59;G18b;Papeleta de Tránsito;G;26;2024;2;112;46144;412
52300;59;G18b;Papeleta de Tránsito;G;25;2024;1;1;412;0
52301;90;G36;Papeleta de Tránsito;G;29;2024;5;8;3296;0
52302;114;G46;Papeleta de Tránsito;G;29;2024;5;1;412;0
52303;49;G14;Papeleta de Tránsito;G;27;2024;3;35;14420;1648
52304;151;G61;Papeleta de Tránsito;G;30;2024;6;2;824;0
52305;184;M04;Papeleta de Tránsito;M;28;2024;4;1;5150;0
52306;47;G13;Papeleta de Tránsito;G;35;2024;11;4;1648;412
52307;143;G57;Papeleta de Tránsito;G;25;2024;1;1;412;0
52308;44;G11;Video Papeleta;G;29;2024;5;1;412;0
52309;71;G28;Papeleta de Tránsito;G;26;2024;2;1;412;0
52310;217;M21;Papeleta de Tránsito;M;32;2024;8;1;618;0
52311;149;G60;Papeleta de Tránsito;G;32;2024;8;6;2472;412
52312;207;M18;Papeleta de Tránsito;M;29;2024;5;7;4326;618
52313;95;G40;Papeleta de Tránsito;G;36;2024;12;139;57268;2472
52314;95;G40;Papeleta de Tránsito;G;33;2024;9;135;55620;0
52315;78;G31a;Papeleta de Tránsito;G;28;2024;4;1;412;0
52316;143;G57;Papeleta de Tránsito;G;27;2024;3;194;79928;2472
52317;170;L01;Papeleta de Tránsito;L;28;2024;4;34;7004;2266
52318;207;M18;Papeleta de Tránsito;M;26;2024;2;1;618;0
52319;179;L07;Papeleta de Tránsito;L;27;2024;3;1;206;0
52320;47;G13;Papeleta de Tránsito;G;35;2024;11;10;4120;0
52321;225;M27;Papeleta de Tránsito;M;30;2024;6;1;2575;0
52322;237;M40;Papeleta de Tránsito;M;29;2024;5;3;5322.5;0
52323;81;G32;Papeleta de Tránsito;G;34;2024;10;1;412;0
52324;97;G40;Video Papeleta;G;28;2024;4;2;824;412
52325;78;G31a;Papeleta de Tránsito;G;29;2024;5;1;412;0
52326;237;M40;Papeleta de Tránsito;M;28;2024;4;1;2395;0
52327;222;M24;Papeleta de Tránsito;M;30;2024;6;1;618;0
52328;114;G46;Papeleta de Tránsito;G;31;2024;7;1;412;0
52329;117;G47;Papeleta Electrónica;G;27;2024;3;20;8240;824
52330;189;M07;Papeleta de Tránsito;M;34;2024;10;1;1236;0
52331;143;G57;Papeleta de Tránsito;G;30;2024;6;2;824;0
52332;139;G56;Papeleta de Tránsito;G;25;2024;1;1;412;0
52333;182;M02;Papeleta de Tránsito;M;26;2024;2;1;2575;0
52334;52;G15;Papeleta de Tránsito;G;30;2024;6;9;3708;0
52335;210;M20a;Papeleta Electrónica;M;25;2024;1;1;927;0
52336;237;M40;Papeleta de Tránsito;M;31;2024;7;2;4597.5;0
52337;182;M02;Papeleta de Tránsito;M;25;2024;1;1;2575;0
52338;149;G60;Papeleta de Tránsito;G;28;2024;4;2;824;0
52339;41;G11;Papeleta Electrónica;G;34;2024;10;38;15656;0
52340;25;G04;Papeleta de Tránsito;G;30;2024;6;1;412;0
52341;139;G56;Papeleta de Tránsito;G;28;2024;4;3;1236;412
52342;237;M40;Papeleta de Tránsito;M;28;2024;4;1;5840;0
52343;68;G26;Papeleta de Tránsito;G;30;2024;6;1;412;0
52344;178;L06;Papeleta de Tránsito;L;27;2024;3;1;206;0
52345;117;G47;Papeleta Electrónica;G;29;2024;5;1;412;0
52346;184;M04;Papeleta de Tránsito;M;32;2024;8;5;25750;5150
52347;61;G19;Papeleta de Tránsito;G;31;2024;7;1;412;0
52348;207;M18;Papeleta de Tránsito;M;26;2024;2;1;618;618
52349;182;M02;Papeleta de Tránsito;M;29;2024;5;2;5150;0
52350;237;M40;Papeleta de Tránsito;M;26;2024;2;1;307.5;0
52351;179;L07;Papeleta de Tránsito;L;25;2024;1;1;206;0
52352;239;M42;Papeleta de Tránsito;M;32;2024;8;1;257.5;0
52353;146;G58;Papeleta de Tránsito;G;27;2024;3;19;7828;0
52354;176;L04;Papeleta de Tránsito;L;26;2024;2;1;206;206
52355;78;G31a;Papeleta de Tránsito;G;26;2024;2;1;412;0
52356;183;M03;Papeleta de Tránsito;M;33;2024;9;2;5150;0
52357;178;L06;Papeleta de Tránsito;L;29;2024;5;3;618;412
52358;41;G11;Papeleta Electrónica;G;29;2024;5;144;59328;0
52359;97;G40;Video Papeleta;G;26;2024;2;1;412;412
52360;75;G30;Papeleta Electrónica;G;31;2024;7;16;6592;0
52361;32;G08;Papeleta de Tránsito;G;32;2024;8;1;412;0
52362;97;G40;Video Papeleta;G;25;2024;1;1;412;0
